issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
306,#306 A Matter of Trust,4,4. bills about shades of lipstick are frequently introduced in the nation's legislature,,,-1.1924,,0.0039,,0.0812,,,0.0065,0.0054,-0.0024,0.0565,0.0252,0.0317,0.1294,0.0146,0.0087,-0.0145,0.0194,0.0032,-0.0095,0.0379,-0.0042,1.9914,0.1339,,0.0806,0.0864,0.0704,0.1942,,,,-1.6946,-0.1137,0.1369,-0.6805,,,,-0.0296,-0.1321,-0.0007,0.1483,0.0095,-0.0164,,-0.0005,0.0011,0.493,-0.0773,31.9431,0.0001,0.0357,-0.5092,0.0019,-0.1985,,,,0.1707,-0.1483,-0.0005,,,2.7457,3.2348,1.7852,6.9524,0.1256,0.0111,0.0376,1.0802,0.4037,1.3926,3.2943,,,Affirmative Action,,,,,,,
306,#306 A Matter of Trust,5,5. the government is spending millions on 'trust campaigns' in an effort to win back the public's support,0.0033,,5.8468,,-0.0096,,-7.0909,-0.0025,0.0,-2.4932,-5.1225,-5.5785,-37.928,-2.695,-3.6052,-17.4192,-11.2016,-4.2721,-3.7311,-7.8847,-1.5657,-5.9815,-14.975,-18.4697,-9.9334,-25.4908,0.0379,-6.5245,-10.0646,-11.6051,-15.3891,0.4189,,,10.2109,0.3868,-0.5579,-1.1328,,,0.0049,0.106,1.0095,-0.0081,-0.9774,-11.0912,0.0389,,0.1028,-0.6458,-3.8532,0.5616,-162.8887,0.1035,-4.2731,2.1064,-0.0056,-0.3036,,-0.0018,,-1.0607,0.9774,-0.0034,-0.0015,,-0.021,-147.2364,-101.9487,-226.6068,-15.4544,-0.0355,-1.0016,-124.6009,0.601,0.0002,0.0058,,-0.0049,,,,,,,punitive income tax rates,
306,#306 A Matter of Trust,6,6. dissident voters are sent on a 'relaxing break' at the Ministry of Love,-0.4647,,-6.4117,,-0.3636,,-1.0858,0.3881,-0.1824,0.7246,0.9814,-1.0427,6.0463,-16.7115,-0.4082,6.4905,1.6048,1.2721,-1.5673,-3.155,0.2414,-1.1407,1.9588,1.1675,-42.3536,6.172,0.1852,-0.8884,-2.942,386.6882,-3.1269,,,,-8.0676,-0.808,0.95,,,,,0.9398,-0.38,0.1077,1.4664,234.8687,-0.1402,,0.6483,-2.6903,6.2134,-1.3601,187.0503,-0.2964,-0.9199,4.7998,-0.0689,-0.89,-0.0035,,,-0.9143,-1.4664,0.0359,,,,561.9623,270.5841,1484.8288,-2.2686,-0.4041,-0.2997,-493.8603,0.1738,0.0092,,,,,,,,,,punitive income tax rates|restrictive gun laws,
307,#307 Derailing the Gravy Train,1,1. politicians are often found scavenging bins at night to supplement their income,0.0029,-0.0011,,-0.0055,0.0072,-0.0008,0.2424,-0.0033,0.0009,0.65,-0.3072,0.3133,-4.8811,0.9534,1.8825,-7.5142,-2.7216,0.1222,-0.7115,0.0311,0.7863,-0.7406,0.5025,0.6818,-18.3041,-6.5508,-0.0547,0.969,0.3101,-0.5733,-0.9966,0.0007,0.0029,0.0001,0.0026,-0.0003,0.0,-0.0003,0.0,,0.0035,0.0013,0.7538,-0.0029,-0.0009,-1.025,0.0003,-0.0016,-0.1889,0.6274,-0.6102,0.1428,-0.0313,0.1924,0.2836,0.6661,0.0,0.0,-0.0,-0.0039,0.0152,-0.0292,0.0009,-0.0013,0.0021,-0.0019,-0.0026,-161.4299,-85.5587,-369.919,0.0476,-0.0004,0.3306,71.8025,0.0004,-0.0005,-0.0025,,0.0007,,,,,,,,punitive income tax rates
307,#307 Derailing the Gravy Train,2,2. newspapers cannot report anything about politicians without their explicit consent,-0.0017,,-1.3709,,0.0241,0.0028,-0.1785,0.0026,-0.0052,0.9065,0.5297,0.7601,-0.2376,0.7369,1.7539,-1.6118,0.4234,0.6368,0.7296,0.6721,0.8725,0.7143,0.8908,0.6866,-17.3772,0.0551,-0.0559,0.4997,0.2818,0.3139,-0.2508,0.0975,,0.0019,-1.6723,-0.1949,0.2269,,,,-0.0023,-0.0307,0.4749,-0.0086,0.1772,-0.0748,-0.0255,,-0.1729,0.632,-0.4705,0.0974,42.1543,0.1406,0.2803,-0.1966,0.0021,-0.0012,-0.0,-0.0004,-0.002,0.1372,-0.1772,-0.0028,-0.0034,0.0098,0.0146,-158.8202,-80.4896,-356.4851,0.0544,0.018,0.0929,66.56,-0.0054,0.0038,,,,,,,,,,,punitive income tax rates
308,"#308 Over, Under or Through?",1,1. @@NAME@@ Barrier Island residents anxiously await their 'Bridge to Somewhere',-0.0085,1.0374,-0.0084,0.8223,0.0171,0.001,-1.0308,0.0064,-0.0173,453.3731,-28.0581,3.4632,-10.9781,-4.733,-75.8988,-30.0852,-54.1822,-2.6227,-1.6021,-10.4702,6.9723,-1.4038,349.3875,3.6652,6.3163,426.3627,0.0502,3.4198,-2.6697,-6.1258,129.5201,,-0.5451,0.0012,0.8078,-0.004,0.0096,0.0033,-0.0009,,-3.9816,-0.0534,-0.1159,0.029,-0.1138,-2.3442,-0.0491,1.0571,0.037,-0.1427,-0.0002,-0.0003,-42.179,0.2209,0.6726,-11.3083,0.0025,-0.1089,0.0694,,-23.6744,1.2354,0.1138,0.4075,0.0012,,0.0036,550.0424,-568.9966,5347.7435,-3.0286,0.033,0.3795,323.5718,0.0,-0.1638,0.126,,0.0031,,,,,,,"barren, inhospitable landscape|hatred of cheese may add or remove notability: punitive income tax rates|spontaneously combusting cars",
308,"#308 Over, Under or Through?",2,2. the @@NAMEINITIALS@@BI Channel Tunnel project is plagued by delays,-0.005,-0.0006,-0.0036,-0.0,0.0007,,-2.1786,0.0046,-0.0068,-3.0025,-3.9973,-5.2894,-12.595,-14.0799,-7.1948,-11.0993,-5.6249,-2.5765,-4.9039,188.5496,-2.7535,-4.3121,-9.3499,-6.7602,-2.5061,-19.3846,0.0493,-3.1945,-5.4247,-6.8861,-6.6421,-0.0002,-0.0005,,-0.0031,0.001,0.001,,0.0022,,0.0043,0.0006,-0.0052,-0.0007,0.0027,-5.4973,0.0038,0.0002,0.1212,-0.5467,0.006,-0.001,0.3739,0.023,139.7867,-0.2546,,-0.1277,-0.0021,0.0027,-0.649,0.0191,-0.0027,-0.0001,-0.037,0.0751,-0.0006,164.2424,92.6453,310.9629,-6.5064,-0.0001,-0.8622,-43.056,0.0022,-0.0013,-0.0161,,,,,,,,,"barren, inhospitable landscape|punitive income tax rates",
308,"#308 Over, Under or Through?",3,3. commuter vessels have trouble staying afloat due to increased passengers,,0.1208,,0.8899,0.1007,,-1.7973,,,-3.3903,-1.6721,-4.2311,-10.0386,-3.4235,-0.8647,-14.4692,-2.1222,-4.9672,-6.3141,-11.8166,-1.8339,-4.9088,262.1474,-3.1759,-1.9748,-22.0908,-0.0,-0.708,-3.8201,-6.4228,-7.9617,,-0.2004,,0.4578,0.0008,-0.0,,-0.0007,,-0.0389,-0.034,-0.0749,-0.0236,0.0657,-5.384,-0.0312,0.4952,-0.0785,0.2855,0.0021,-0.0012,-11.4801,0.0907,-1.2473,-0.8402,0.0024,-0.0001,0.0254,,-0.1587,0.1828,-0.0657,0.0384,,0.0035,,142.2594,-244.8113,2982.8905,-4.1337,0.0225,-0.1853,197.0816,,0.1188,-0.0267,,,,,,,,,spontaneously combusting cars,punitive income tax rates
308,"#308 Over, Under or Through?",4,4. island residents must resort to canoes and sailboats to get to work,-0.256,-0.1065,0.0013,-0.2191,-0.1308,0.0008,-0.3565,0.2361,-0.151,-3.3265,4.3437,-1.9444,-1.7537,-1.8415,29.3833,-1.0358,11.1312,0.13,-1.1987,-1.0242,-2.2748,-0.9565,3.8534,-2.7723,-4.8132,-6.3066,0.0006,-1.1225,-0.2519,-0.2026,2.7981,,0.2674,0.0006,-0.6288,-0.0174,0.0272,,,,1.9962,0.0434,0.0524,0.039,0.0845,-1.3044,0.0583,-0.5192,-0.0142,-0.0439,-0.0055,0.0004,30.1496,-0.0567,-0.7356,3.9675,-0.0027,-1.5453,-0.0301,,9.3512,-1.1899,-0.0845,-0.0299,-0.0127,0.0062,,58.0281,435.815,-1773.0038,0.066,-0.0204,-0.1522,15.9925,0.0051,0.0535,-0.3542,,,,,,,,,restrictive gun laws,"barren, inhospitable landscape|hatred of cheese|punitive income tax rates"
309,#309 Guerrilla Grandparents,1,1. aging citizens are celebrating the end of the 'Early Bird War',1.9431,-0.0004,,-0.0655,-54.8154,1.6072,-13.6952,-1.6715,0.4648,-8.3865,-22.4167,-23.3607,-88.693,8.3674,-8.1937,-323.5088,-39.3095,-9.7177,-37.2993,-27.9689,-3.7721,-32.077,-13.0849,-10.3975,-24.9514,-355.2565,0.1427,527.4727,-22.9265,-47.7456,-39.2199,,0.0442,0.8653,-0.4127,0.1964,-0.1321,,-0.0003,,-0.0034,0.6271,0.9005,24.2257,-0.5259,-44.2693,0.6439,-0.0149,0.576,-2.7073,-2.1045,0.6835,-88.2848,-0.5575,-7.6932,9.0924,-0.0276,1.4259,0.0014,,,-1.5101,0.5259,8.0721,,,6.875,-481.7564,-123.9413,-1729.055,-34.2421,-0.0975,-2.4574,-1004.9073,-0.0214,5.6077,15.6598,,,,Geronticide,,,,disturbing lack of elderly people,devotion to social welfare|punitive income tax rates,complete absence of social welfare|restrictive gun laws
309,#309 Guerrilla Grandparents,2,2. fortified nursing homes are wracked with daily skirmishes,-0.4505,,-0.3782,,-0.2798,-0.2047,-8.6882,0.3788,-0.1074,-1.9984,-3.8874,-7.3102,-24.251,-1.688,-5.809,-30.2659,-6.0472,-1.7681,-7.4382,-16.2609,-2.9525,-8.0912,-5.7725,-5.3417,-44.4752,-39.5769,0.0995,-4.6663,-12.6323,185.3094,-15.788,,,-0.0805,-0.5311,-0.0526,0.0883,,,,,0.8461,0.6476,0.072,0.195,180.7475,-0.2294,,0.2674,-1.9586,0.1843,-0.0336,36.4483,-0.0241,-5.7204,9.6286,-0.0484,-0.5645,,,,-3.9804,-0.195,0.0239,,,,77.8308,18.3267,297.5944,-16.6533,-0.2999,-1.8804,-365.1257,0.1374,,-1.0327,,,,,No Dissent,Public Protest,,,punitive income tax rates|restrictive gun laws,
309,#309 Guerrilla Grandparents,3,3. the elderly live on a steady diet of canned beans in dreary government housing,0.7409,,,-0.0012,-62.8662,0.0499,-4.8269,-0.6578,0.1807,-2.5252,-2.3894,-6.4596,-9.33,21.7546,-1.6964,-27.4057,-5.2483,-2.3176,-4.594,-9.7573,-1.1867,-4.7774,-3.8036,-2.4687,-13.0409,-36.3911,0.0123,60.7211,-7.9203,-15.6621,-10.2254,,0.001,0.0273,-0.1106,0.0405,-0.0796,,-0.0013,,-0.0099,0.087,0.444,18.9467,-0.2108,-10.9744,0.0622,-0.0033,0.0176,-0.2318,-1.9085,0.2539,-39.9563,-0.0476,-2.9964,1.3829,-0.0042,1.3297,0.0066,,,-0.7283,0.2108,6.3158,,,0.2519,-102.0614,-55.8739,-226.8515,-8.9712,-0.0232,-0.5668,-70.7749,-0.0079,0.0458,1.3455,,,,Geronticide,,,,disturbing lack of elderly people,devotion to social welfare,complete absence of social welfare|punitive income tax rates|restrictive gun laws
310,#310 Too Little Talk?,1,"1/2. a recent political debate came to a quick close once the ruling party decreed it was ""just plain silly""",-0.0297,0.0768,-0.6321,0.1993,0.015,,-5.2597,0.0271,-0.0071,55.6472,79.1341,70.279,31.445,8.317,63.1678,-8.2092,68.3882,31.8189,58.7222,58.6163,32.8459,66.8042,8.1829,60.6571,32.8186,117.5407,-0.0005,-3.7571,-10.7359,-22.149,-19.0283,-0.0018,-0.5018,,-0.1898,0.0103,0.0034,,-0.0007,,-0.0171,-0.0414,-0.5007,-0.0034,-0.2486,-22.4318,-0.0239,1.024,-0.3926,1.4593,4.7502,-1.751,-34.8409,0.1302,-2.9574,0.0327,0.1351,-0.0937,0.0108,0.0115,-0.6468,0.0283,0.2486,0.0269,-0.0045,0.6361,-0.0037,956.1187,-467.9221,5858.2114,-15.5522,0.009,-0.5769,943.6978,-0.0007,0.565,0.256,,,,,No Dissent,Public Protest,,,"barren, inhospitable landscape",punitive income tax rates
310,#310 Too Little Talk?,2,"3. multiple polls have christened the newly-formed Filibuster Committee as ""the least efficient government bureaucracy""",-0.0014,,,,-0.003,,-4.7333,0.0022,,-2.1826,-2.6596,-3.3049,-20.9947,-1.4234,-2.8315,-8.3569,-5.4794,-0.8817,-1.6474,-1.4761,-1.1067,-2.3063,-3.2777,-10.4911,-7.5938,-13.8446,0.0733,-5.1943,-6.2443,-5.0405,-5.6641,,,,,-0.0002,,,0.0004,,0.0159,,0.5171,0.0014,-0.0007,-3.8672,,,0.2326,-1.3048,-0.3838,0.103,0.0189,0.0854,-2.7472,0.1744,,-0.0211,-0.0001,,0.0487,-0.0093,0.0007,0.0004,,,,83.4538,61.8858,118.1799,-9.548,,-1.4741,-258.6837,,0.0007,,,,,,,,,,punitive income tax rates,
310,#310 Too Little Talk?,3,4. a determined opposition debates the relative benefits of Arial and Times New Roman for days on end,,,2.048,,-0.01,0.0024,-1.4193,,,-0.8205,-0.9925,-1.717,-1.1972,-0.5841,-1.0904,-2.3876,-1.3861,-1.0957,-0.9725,-2.0763,-0.385,-1.4466,-2.9089,-3.0739,4.8267,-4.9245,0.0393,-1.5897,-2.3478,-2.3779,-2.6862,,,0.0017,2.652,0.2275,-0.2032,-0.0092,,,0.0263,0.0426,0.0672,0.0018,0.0574,-1.6771,0.0283,,0.1278,-0.6526,-0.3764,0.0413,-38.5854,-0.0826,-1.0846,0.3786,-0.0013,-0.0032,,,0.1375,-0.1507,-0.0574,0.0004,-0.0333,0.0312,,84.1839,51.305,153.4868,-2.505,-0.0108,-0.4997,-96.2536,0.0055,0.0008,,,,,No Dissent,Public Protest,,,,punitive income tax rates,
311,#311 Victims Demand Their Pound of Flesh,1,1. murder victims' families receive windfall payouts when the murderers are executed,-0.3051,0.0276,,-0.0002,-0.011,0.4354,-0.4766,0.2728,-0.2088,-1.381,-1.0526,-1.2956,-2.0294,-1.1097,-0.1939,-42.551,-1.5003,-0.7248,-1.4818,-1.8222,-0.0823,-1.4523,126.7879,-1.6078,-3.0978,-45.2243,0.0008,-0.5346,-1.1654,-1.9504,0.176,,0.0041,0.2652,1.6295,-0.0453,0.0323,-0.0115,,-0.0052,-0.0053,0.0537,0.0335,0.004,0.0449,-2.5925,0.3908,-0.0062,-0.0318,0.0582,0.0118,-0.0011,6.1064,0.0047,-0.477,1.3124,-0.0055,-0.2152,-0.0001,,,-0.0906,-0.0449,0.0122,-0.0069,0.0011,-0.0271,49.5511,42.4139,83.8245,-0.9602,-0.0181,-0.1027,55.6104,0.0168,-0.0157,1.5539,,-0.0053,,,,,,,restrictive gun laws,punitive income tax rates
311,#311 Victims Demand Their Pound of Flesh,2,2. prosecutors routinely call transplant doctors as 'expert witnesses' in burglary cases,-0.5604,,,,-1.6973,0.8381,0.7892,0.4836,-0.4513,3.3313,2.8455,3.2358,6.5654,-53.3112,5.3156,-66.5247,2.9629,-56.9224,3.1189,4.5275,2.6767,3.8619,5.2892,3.8417,-11.6988,-59.9459,,1.4384,1.8956,2.9581,1.7196,,,0.6195,1.9403,-0.0844,0.0688,,0.3873,,1.9823,0.1471,0.3064,0.6918,0.0635,3.4653,1.109,,0.0749,-0.1233,,,8.2223,0.11,1.2645,4.0601,-0.0117,-0.5331,-0.3707,,,-0.4322,-0.0635,0.2306,,,,-108.5186,-42.348,-290.3097,2.5566,-0.0902,0.345,-127.9262,0.01,0.5079,2.2215,,,,,,,,,punitive income tax rates|restrictive gun laws,deadly medical pandemics
311,#311 Victims Demand Their Pound of Flesh,3,3. condemned prisoners spend hours a day sitting in lotus position looking perplexed,2.9768,,,,-0.0809,0.3595,-3.0505,-2.8773,1.8294,-1.8973,-3.5086,-3.5472,-20.564,-22.5138,-2.7534,-39.466,223.3847,-3.4071,-2.6476,-3.794,-1.536,-3.4666,-7.0347,-10.4412,-45.9909,-44.9049,,-3.7825,-4.4462,-5.3598,-6.4008,77.7549,,0.2544,-0.2532,0.406,-0.3074,,,,,0.2065,1.1044,0.0348,-0.0242,-5.6378,-0.152,,-0.0498,0.1079,-0.6595,0.1729,-49.7062,0.2067,-1.8199,7.6259,0.0016,3.3893,-0.0038,-0.9118,,-0.3771,0.0242,0.0108,,,,-17.4476,-5.6672,-41.9529,-7.6932,-0.0855,-0.5488,48.2655,-0.0576,0.1574,1.7452,,,,Capital Punishment,,,,frequent executions,absence of drug laws,restrictive gun laws
312,#312 The Empire Strikes First?,1,1. @@NAME@@ is increasingly belligerent on the international stage,-0.0005,-0.0007,,0.0002,-0.0181,-0.0003,1.499,0.0004,,1.0621,3.4003,2.4384,15.1846,-9.0854,2.7599,298.327,6.8349,0.6853,2.5685,-1.4485,0.3748,3.3663,-0.8929,2.5726,6.618,301.7417,0.1247,0.7168,0.8019,1.5409,1.3234,,0.001,-0.0002,0.777,0.0001,0.0,-0.0014,0.0002,,-0.0033,0.0001,-0.3327,0.0047,-0.0001,354.5033,-1.4783,-0.0009,0.5475,-1.8401,0.499,-0.1131,0.0315,-0.1054,0.0308,-7.5107,0.0086,-0.0933,0.0619,,0.0184,0.9273,0.0001,0.0014,-0.0005,0.0005,-0.0025,189.3212,75.0888,568.4661,2.9071,-0.0002,0.1101,-442.2016,1.0898,0.0049,-1.7201,,,,,,,,,punitive income tax rates,
312,#312 The Empire Strikes First?,2,2. the government has declared its commitment to multilateralism,0.0031,0.0015,-0.0002,-0.0003,0.0031,,-0.5774,-0.0007,0.0027,-0.0387,-0.4021,-0.4354,-2.6891,-0.1087,-0.5044,-1.7524,0.2283,-0.228,-0.2344,-0.5336,-0.0966,-0.4381,-0.9865,-0.4805,-10.963,-2.2268,0.0014,-0.4116,-0.7911,-1.0204,-0.8346,,0.0011,,-1.0215,0.0018,-0.0011,,-0.0003,,-0.0022,0.0007,0.3792,-0.0022,-0.0032,-67.3014,0.3564,-0.0012,0.0088,-0.0313,-0.3044,0.0597,-0.1119,0.0703,-0.3863,0.3246,-0.0001,-0.0347,0.0,,,-0.0195,0.0032,0.0002,-0.0033,0.0025,-0.0034,-25.0546,-14.1977,-48.7464,-0.9065,0.0004,-0.1161,-16.3002,-1.1197,-0.0009,,,,,,,,,,punitive income tax rates,
312,#312 The Empire Strikes First?,3,3. the nation is reliant on the principle of mutually assured destruction to maintain its security,0.0034,-0.0198,,-0.0129,-0.0112,-0.0008,-5.2436,-0.0051,0.0092,-12.0141,-12.1765,-15.3446,-23.8751,-36.5748,-20.7423,504.2605,-13.4836,-9.6181,-16.6754,-22.9171,-12.0489,-13.9415,-20.4862,-15.9024,-13.3759,476.5095,0.179,-10.4099,-12.8238,-18.2404,-11.7307,-0.0135,0.0012,-0.0,-0.0112,0.0042,-0.0049,,0.002,,0.0026,0.0053,0.0115,-0.0027,-0.005,357.2657,-3.6558,-0.0244,0.4016,-1.3204,0.0004,-0.0001,0.1099,-0.0125,-6.9513,0.2822,0.0098,-0.0994,-0.0078,0.0028,0.1131,-0.0538,0.005,-0.0056,-5.5586,5.5945,0.0001,444.3537,232.6388,926.5908,-15.0873,-0.003,-2.7388,20.5364,1.5699,0.0165,0.0635,,0.0052,Weapons of Mass Destruction,No WMDs,,,ubiquitous missile silos,,punitive income tax rates,
312,#312 The Empire Strikes First?,4,4. the government is giving peace a chance,-0.0008,-0.0025,,-0.0001,0.011,0.0016,1.7085,0.0012,,1.5501,1.9772,2.7761,4.688,2.0015,3.4076,3.0438,2.1942,1.3777,2.3089,3.4605,1.6089,2.104,3.107,3.0905,-8.7893,7.37,-0.0853,2.5048,2.9053,3.4901,2.8352,,0.004,0.0012,-2.1085,0.0002,-0.0001,0.0007,0.0002,,0.0015,-0.0001,0.3068,-0.002,0.0007,-226.91,1.0828,-0.0034,-0.2734,0.9943,-0.2894,0.0567,0.077,0.0938,1.3071,0.2544,,-0.0001,-0.0001,,0.0093,-0.0237,-0.0007,-0.0006,-0.004,0.0047,0.0012,-162.9025,-91.1398,-322.0762,3.4647,-0.0,0.7218,134.2684,-0.2593,0.0005,0.0236,,0.0,,,,,,,,punitive income tax rates
313,#313 Conscientious Objectors Want You... To Let Them Abstain,1,1. military recruitment numbers are down as citizens object on 'moral grounds',0.7082,,1.5798,,-0.002,,3.2309,-0.6382,0.3618,2.5402,3.3779,6.0427,9.3036,1.938,3.5696,-261.6804,3.6988,2.9577,6.3305,10.0304,2.3063,5.2171,9.6965,4.0383,-2.4508,-253.0029,-0.0445,2.9962,6.1298,10.1051,9.5053,59.3169,,,1.3951,0.2642,-0.2455,,,,,0.085,0.2669,0.0018,-0.4409,-134.7143,0.6127,,-0.0828,0.4573,-0.6874,0.1677,-91.6949,0.0193,2.7091,1.5364,-0.0116,0.4027,,-0.5362,,-0.2974,0.4409,0.0008,,,,-256.7113,-130.5322,-530.1438,7.1612,-0.0246,0.9475,9.5943,-0.1127,,0.0275,,,,No Dissent,Public Protest,,,,,irreverence towards religion|punitive income tax rates|restrictive gun laws
313,#313 Conscientious Objectors Want You... To Let Them Abstain,2,2. conscientious objectors are hanged as traitors,-0.9574,,-0.6033,,0.0171,0.0001,-0.3894,0.8452,-0.9988,-0.4129,-0.3714,-0.6203,-0.1411,-0.3655,-0.7436,-0.9475,-0.3965,-0.1799,-0.633,-0.8752,-0.3751,-0.4448,-0.7461,-0.4836,3.5102,-1.9813,0.0238,-0.3754,-1.478,-1.1456,-0.7156,-45.4771,,0.0,-0.6144,-0.2436,0.2753,,-0.0,,-0.0118,-0.0542,-0.1623,-0.0004,0.2614,72.4571,-0.0101,,0.0806,-0.3181,0.2882,-0.0406,66.6986,-0.0089,-0.3899,-1.6098,-0.0015,-0.6314,0.0014,0.7594,-0.0086,0.2716,-0.2614,0.0004,-0.0129,0.008,-0.0008,60.7707,28.665,155.1627,-0.3985,0.0198,-0.146,-53.544,0.8598,,-0.1056,,,Capital Punishment,,No Dissent,Public Protest,frequent executions,,irreverence towards religion|punitive income tax rates|restrictive gun laws,absence of drug laws
313,#313 Conscientious Objectors Want You... To Let Them Abstain,3,3/4. priests are being drafted by the church load,0.0001,0.0,-0.3515,,-0.0043,0.0008,-0.9541,-0.0001,,-1.3904,-1.3069,-1.6677,-1.8631,-1.3166,-2.8022,-3.8527,-1.6403,-0.6916,-1.7673,-2.3461,-1.3232,-1.6581,-2.0207,-2.3371,-0.2746,-6.911,0.0583,-1.5501,-1.8648,-2.8728,-1.7867,,-0.0002,0.0006,-0.3056,-0.0578,0.0582,-0.0021,,,-0.0063,-0.0095,-0.1032,0.0005,0.0252,70.2705,-0.356,0.0003,0.211,-0.6642,0.138,-0.0273,11.0677,-0.0346,-1.0145,-0.4819,0.0006,0.0012,-0.0,,,0.0302,-0.0252,0.001,-0.0168,0.0176,0.0028,92.8315,47.01,218.3451,-1.4004,0.0042,-0.402,-121.4808,0.0662,0.0026,0.0146,-0.0025,0.0025,,,No Dissent may add or remove policy: Public Protest,,,,punitive income tax rates,
314,#314 An Affair to Remember?,1,1. cheating spouses are required to undergo job training,,,,,-0.1075,,-4.1962,,,-3.8065,-9.559,-8.1939,-34.7317,-7.8554,-3.7845,-63.3326,-15.8844,-3.824,-14.0471,-9.1511,-1.4416,-11.9896,-1.5717,-4.1449,-18.2156,-75.3344,0.0814,115.4674,-7.1787,-15.8335,-11.6619,,,,,0.2789,-0.0918,,,,,0.3933,0.1332,0.0429,,-16.1004,0.1813,,0.3675,-1.3297,,,,0.0291,-2.3286,5.1639,-0.0089,-0.3126,-0.0002,,,-0.0835,,0.0734,-0.4103,0.4243,,-90.0531,-42.6231,-176.1643,112.067,-0.0457,-0.7273,-519.8821,,0.0061,1.3778,,,,,,,,,devotion to social welfare|punitive income tax rates,complete absence of social welfare
314,#314 An Affair to Remember?,2,2. motels cater primarily to adulterers,2.4921,,,,0.0014,,0.2964,-2.3036,0.5714,0.0693,0.2114,0.31,0.6529,0.6014,0.0979,2.545,0.4129,0.1657,0.61,1.1429,0.13,0.4029,1.0464,0.3514,0.02,2.9236,,0.2093,0.7257,1.2264,1.135,-55.2221,,,,0.1571,-0.155,,,,,-0.1086,-0.015,-0.0021,-0.2886,0.7014,-0.0436,,,,,,-61.9671,,0.0921,-0.9514,0.0079,1.0286,,0.6721,,-0.0229,0.2886,-0.0007,,,,16.6314,8.9936,29.2857,0.6507,0.03,0.0571,5.13,-0.0436,,,,,,No Adultery,,,,,irreverence towards religion,
314,#314 An Affair to Remember?,3,3. bloodthirsty zealots regularly participate in the Friday Night Stoning of Adulterers,-3.0887,,,,-0.1854,-0.2433,-0.4346,2.6433,-0.6562,-0.7788,-0.6525,-0.7462,-1.6767,-1.3613,-0.8025,30.2342,-0.97,0.1704,-0.2979,-0.8229,-1.0004,0.0575,-0.6837,-0.5533,-39.4904,28.7083,,-0.5242,-0.0183,-0.9908,0.3221,130.5433,,-0.1871,0.3508,-0.1954,0.2454,,,,,0.3446,0.215,0.0417,0.8813,-1.8729,-0.18,,-0.0087,-0.005,,,83.2708,0.0029,-0.2983,3.8329,-0.0233,-1.1467,,-0.6937,,-0.84,-0.8813,0.0133,,,,-26.6283,-7.0775,-103.5833,-0.7221,-0.1975,-0.1046,-26.6996,0.0408,,-0.8533,,,Capital Punishment,,,,frequent executions,,restrictive gun laws,irreverence towards religion
314,#314 An Affair to Remember?,4,4. once-popular honeymoon destinations have become ghost towns due to a lack of visitors,-2.66,-0.0577,,-0.1038,-0.0885,,6.1446,2.3108,-0.5385,3.9862,4.0669,13.1938,15.0754,1.9208,1.7454,39.1154,5.1338,4.4908,7.4615,18.9892,1.1877,8.1069,-230.2131,7.6054,1.5323,56.2969,,3.9915,11.3062,20.4485,20.0469,,0.21,,-0.5946,-0.1231,0.3008,,,,,0.0585,0.0731,0.0285,0.87,12.5938,0.15,-0.52,0.0338,-0.2385,,,119.8531,-0.0331,4.6015,-0.1531,-0.0015,-0.8092,-0.0315,,,0.3362,-0.87,-0.0092,,,,37.02,461.0377,-2071.6923,13.7231,-0.0208,0.1215,-44.5254,0.03,-0.0338,,,,No Marriage,Marriage Equality|No Adultery|Permanent Marriage|Polygamy,,,,multi-spousal wedding ceremonies|zero percent divorce rate,,
